title,location,price,area,no_rooms,interior,year
ApartmentDeBinderij,1321ECAlmere(Literatuurwijk),"€1,930permonth",95m²,3rooms,Upholsteredorfurnished,
ApartmentBarrierweg227,5622CNEindhoven(Kronehoef),"€1,895permonth",135m²,5rooms,Furnished,
ApartmentKoninginnesingel89,5911KGVenlo(Winkelcentrum),"€1,050permonth",92m²,4rooms,,1960
ApartmentWagnersingel,9722CWGroningen(Helpman),"€1,199permonth",79m²,3rooms,Furnished,
ApartmentAnnavanBuerenplein,2595DEDenHaag(Rivierenbuurt-Noord),"€3,495permonth",114m²,4rooms,Furnished,
ApartmentLeidsekruisstraat,1017RJAmsterdam(DeWeteringschans),"€2,000permonth",57m²,3rooms,,Before1906
HouseDortherweg32,7214PTEpse(VerspreidehuizenEpse),"€1,395permonth",137m²,4rooms,Upholstered,
ApartmentVanWalbeeckstraat,1058CTAmsterdam(WestindischeBuurt),"€2,000permonth",61m²,3rooms,Upholstered,
ApartmentNieuwstraat,5691AESonenBreugel(Son),€764permonth,29m²,2rooms,Furnished,
ApartmentTrompstraat,2518BTDenHaag(Zeeheldenkwartier),€825permonth,40m²,2rooms,Furnished,
ApartmentTrompstraat,2518BTDenHaag(Zeeheldenkwartier),€610permonth,25m²,1room,Furnished,
ApartmentPalingrokerssteeg22,3752BNBunschoten-Spakenburg(Spakenburg),€995permonth,65m²,2rooms,Furnished,
ApartmentWelnastraat,1096GJAmsterdam(Omval/Overamstel),"€1,300permonth",28m²,1room,Furnished,
HouseScheibaan11B,5062TMOisterwijk(buitengebiedZuid),"€2,300permonth",200m²,7rooms,Shell,
HouseLieshoutseweg8B,5674RLNuenen(VerspreidehuizenGerwen),"€1,750permonth",37m²,1room,Furnished,
ApartmentDeRuijterstraat,2518ATDenHaag(Zeeheldenkwartier),"€3,500permonth",159m²,5rooms,Upholstered,
ApartmentBloemgracht,1015TJAmsterdam(Jordaan),"€2,150permonth",75m²,2rooms,Furnished,
HouseCouperinstraat,2901RACapelleaandenIJssel(Puccinibuurt),"€1,695permonth",150m²,5rooms,Upholstered,
ApartmentRupelmonde,1081GSAmsterdam(Buitenveldert-West),"€1,350permonth",39m²,2rooms,,1985
ApartmentZaagmolenstraat,3036HKRotterdam(OudeNoorden),€895permonth,54m²,2rooms,Upholstered,
ApartmentDr.Benthemstraat,"7514CMEnschede(Lasonder,Zeggelt)","€1,295permonth",110m²,4rooms,Upholstered,
HouseKoningstraat,6411XBHeerlen(Eikenderveld),€760permonth,76m²,7rooms,,1906-1930
ApartmentDaalenBergselaan56B,2565AGDenHaag(Bloemenbuurt-West),"€1,950permonth",88m²,4rooms,Upholstered,
ApartmentHildebrandhove,2726ARZoetermeer(Buytenwegh),"€1,095permonth",55m²,2rooms,Upholstered,
HouseEekhoornstraat,4817ERBreda(Brabantpark),"€1,595permonth",104m²,5rooms,,
ApartmentdeWetstraat,4818BGBreda(Sportpark),"€1,550permonth",79m²,3rooms,Furnished,
ApartmentPrinsHendrikkade,1011ANAmsterdam(Nieuwmarkt/Lastage),"€2,250permonth",65m²,2rooms,Furnished,
ApartmentPrinsHendrikkade,1011ANAmsterdam(Nieuwmarkt/Lastage),"€2,250permonth",65m²,3rooms,Furnished,
ApartmentDamplein,4331GCMiddelburg(Abdij),"€1,100permonth",85m²,2rooms,Furnished,
ApartmentHeulstraat23,2514ERDenHaag(Voorhout),"€4,000permonth",195m²,7rooms,Furnished,
ApartmentKapittelweg,1216HRHilversum(Kerkelanden),"€1,200permonth",60m²,2rooms,Upholstered,
HouseGraskarper,5658GGEindhoven(Grasrijk),"€1,850permonth",130m²,5rooms,Upholstered,
ApartmentHoofdweg,1058BCAmsterdam(WestindischeBuurt),"€3,000permonth",155m²,6rooms,Upholstered,
ApartmentDeBinderij,1321ECAlmere(Literatuurwijk),"€1,930permonth",95m²,3rooms,Upholsteredorfurnished,
ApartmentRooseveltlaan,1079ADAmsterdam(Scheldebuurt),"€2,600permonth",111m²,4rooms,,
StudioSchouwburgring,5038TKTilburg(BinnenstadWest),€778permonth,26m²,1room,Upholstered,
ApartmentGeldropseweg,5611SHEindhoven(Binnenstad),€675permonth,29m²,1room,Upholstered,
ApartmentSchalkwijkerstraat,2033JBHaarlem(Kruistochtbuurt),"€1,750permonth",95m²,5rooms,,
ApartmentSchalkwijkstraat,3512KSUtrecht(Nieuwegracht-Oost),"€1,895permonth",87m²,4rooms,Upholstered,
ApartmentNachtegaalstraat,3581ABUtrecht(BuitenWittevrouwen),"€1,395permonth",65m²,2rooms,Upholstered,
ApartmentBurgemeesterMeineszlaan,3022BJRotterdam(NieuweWesten),"€1,995permonth",127m²,5rooms,Upholstered,
HouseBinnenweg121,1191AAOuderkerkaandeAmstel(VerspreidehuizenindeDuivendrechtschepolder),"€10,000permonth",315m²,6rooms,Furnished,
ApartmentLandréstraat,2551CDDenHaag(Waldeck-Noord),"€1,195permonth",72m²,3rooms,,1965
ApartmentVerspronckweg,2023BPHaarlem(Kleverpark-noord),"€1,625permonth",68m²,2rooms,,1922
ApartmentVerspronckweg,2023BPHaarlem(Kleverpark-noord),"€1,475permonth",94m²,2rooms,,1922
StudioAlbertusMagnusstraat,5042ESTilburg(Tiendschuur),€456permonth,27m²,1room,Upholstered,
ApartmentPutstraat22,6131HLSittard(Sittard-Centrum),€530permonth,28m²,2rooms,Upholstered,
ApartmentKapelweg,6212CKMaastricht(Villapark),"€1,295permonth",95m²,2rooms,Upholstered,
StudioHerbenusstraat,6211RAMaastricht(Statenkwartier),€918permonth,35m²,1room,Upholstered,
ApartmentHoogbeeltplein,6211ANMaastricht(Boschstraatkwartier),"€1,095permonth",80m²,2rooms,Furnished,
ApartmentHeerderweg,6224LHMaastricht(Wyckerpoort),"€1,550permonth",68m²,2rooms,Furnished,
HouseOverrepenstraat,6215KGMaastricht(Dousberg-Hazendans),"€1,095permonth",95m²,4rooms,Upholstered,
ApartmentKempkensweg4H,6412AWHeerlen(Hoppersgraaf),€638permonth,80m²,3rooms,Shell,
ApartmentOostmaaslaan,3063DCRotterdam(Struisenburg),"€1,700permonth",140m²,3rooms,Upholstered,
ApartmentGoudsesingel,3011KGRotterdam(Stadsdriehoek),"€1,475permonth",71m²,3rooms,Furnished,
ApartmentFeijenoordkade,3071HKRotterdam(Feijenoord),"€2,100permonth",140m²,4rooms,Upholstered,
ApartmentDelfgaauwstraat55B,3037LJRotterdam(Liskwartier),"€1,450permonth",75m²,3rooms,Upholsteredorfurnished,
ApartmentParkstraat,6881JDVelp(Velp-Noordbovenspoorlijn),"€1,455permonth",91m²,3rooms,,2008
ApartmentParkstraat,6881JDVelp(Velp-Noordbovenspoorlijn),"€1,305permonth",82m²,3rooms,,2008
ApartmentTuinlaan,3111AWSchiedam(DePlantage),"€1,700permonth",55m²,2rooms,Furnished,
HousevanLennepstraat,5691XHSonenBreugel(Son),"€2,000permonth",164m²,4rooms,Furnished,
ApartmentHarmenjansweg,2031WJHaarlem(Sportliedenbuurt),"€1,950permonth",95m²,2rooms,Upholstered,
ApartmentParnassusweg,1076ASAmsterdam(Stadionbuurt),"€2,800permonth",100m²,4rooms,Upholstered,
ApartmentWillemvanBoelrestraat,3067LMRotterdam(HetLageLand),"€1,350permonth",85m²,4rooms,Upholstered,
ApartmentPelsRijckenstraat,6814DKArnhem(Burgemeesterswijk),"€1,300permonth",85m²,2rooms,Upholstered,
ApartmentGroteBickersstraat23H,1013KNAmsterdam(Haarlemmerbuurt),"€2,000permonth",62m²,2rooms,Furnished,
ApartmentStatensingel,3039LPRotterdam(Blijdorp),"€2,300permonth",129m²,5rooms,Upholstered,
ApartmentArkeNoachstraat,6811DNArnhem(Markt),€455permonth,22m²,1room,Upholstered,
ApartmentJ.H.vandenBroekstraat23,3071MBRotterdam(KopvanZuid-Entrepot),"€1,900permonth",115m²,5rooms,Upholstered,
ApartmentJohanDavidZocherstraat,2272SLVoorburg(Sijtwende),"€1,900permonth",105m²,4rooms,Upholstered,
HousePeppengouw100,1351NHAlmere(DeGouwen),"€1,750permonth",93m²,5rooms,,1980
HouseRuimtevaartbaan,3402DPIJsselstein(IJsselveld-Oost),"€1,475permonth",125m²,4rooms,Furnished,
ApartmentNieuwestad,8911CLLeeuwarden(Nieuwestad),€795permonth,50m²,2rooms,Upholstered,
ApartmentIrJ.P.vanMuijlwijkstraat68C,6828BTArnhem(Hommelstraat),"€1,066permonth",74m²,2rooms,Shell,
ApartmentGedempteZuiderdiep,9711HKGroningen(Binnenstad-Zuid),"€1,350permonth",118m²,3rooms,Furnished,
HouseNieuweBlekerstraat,9718EHGroningen(Schildersbuurt),"€1,195permonth",67m²,3rooms,Upholstered,
ApartmentBeukelsweg,3022GARotterdam(NieuweWesten),"€1,195permonth",40m²,2rooms,Upholstered,
ApartmentMeander,1181WNAmstelveen(Stadshart),"€2,700permonth",107m²,4rooms,Furnished,
HouseLandsteinerstraat62,6164XJGeleen(Geleen-Zuid),"€1,050permonth",90m²,5rooms,Upholstered,
ApartmentParamaribostraat104hs,1058VNAmsterdam(WestindischeBuurt),"€2,300permonth",78m²,3rooms,Furnished,
ApartmentTorendijk,4484ATKortgene(Kortgene-Dorp),€785permonth,60m²,2rooms,Upholstered,
ApartmentZachariasJansenstraat,2522EXDenHaag(Laakkwartier-Oost),€647permonth,30m²,2rooms,Upholstered,
ApartmentZachariasJansenstraat,2522EXDenHaag(Laakkwartier-Oost),€647permonth,33m²,2rooms,Upholstered,
ApartmentZwolsestraat,2587WDDenHaag(BelgischPark),"€1,650permonth",103m²,3rooms,Upholstered,
HouseSterrebosstraat12,9725JNGroningen(Herewegbuurt),"€1,400permonth",140m²,2rooms,Upholsteredorfurnished,
ApartmentIepenweg,1091JLAmsterdam(Oosterparkbuurt),"€1,425permonth",40m²,2rooms,Furnished,
RoomPaardestraat,6131HASittard(Sittard-Centrum),€395permonth,13m²,1room,Upholstered,
HouseMolenaarserf102,3991KTHouten(Erven),"€1,800permonth",120m²,6rooms,Upholstered,
ApartmentPelssingel,5212PADenBosch(DeMuntel),"€1,450permonth",85m²,3rooms,Furnished,
HouseMolenbelt54,7413XJDeventer(Oosterstraat),"€1,125permonth",85m²,4rooms,Shell,
ApartmentSintJosephstraat,5211NJDenBosch(Binnenstad-Oost),"€1,300permonth",70m²,3rooms,Upholstered,
HouseGrashoen,5658EKEindhoven(Grasrijk),"€1,700permonth",128m²,4rooms,Upholstered,
ApartmentWilhelminastraat,4818SHBreda(Zandberg),€975permonth,40m²,1room,Upholstered,
HouseKruidhof34,2201PLNoordwijk(KernBinnenNoord),"€1,750permonth",135m²,4rooms,Furnished,
ApartmentCorellistraat33,1077HAAmsterdam(Apollobuurt),"€6,000permonth",181m²,7rooms,Upholstered,
ApartmentLindenhoevestraat,1096DVAmsterdam(Omval/Overamstel),"€2,750permonth",121m²,4rooms,Furnished,
ApartmentBarrierweg227,5622CNEindhoven(Kronehoef),"€1,895permonth",135m²,5rooms,Furnished,
ApartmentGroteBickersstraat23H,1013KNAmsterdam(Haarlemmerbuurt),"€2,000permonth",62m²,2rooms,Furnished,
ApartmentWaalstraat,7523RSEnschede(Deppenbroek),€850permonth,75m²,4rooms,Shell,
ApartmentParkstraat,6881JDVelp(Velp-Noordbovenspoorlijn),"€1,305permonth",82m²,3rooms,,2008
ApartmentAdelbertvanScharnlaanH31,6226ENMaastricht(Scharn),"€1,025permonth",65m²,5rooms,,1965
ApartmentStevensbloem91,2331JBLeiden(Dobbewijk-Noord),"€1,295permonth",79m²,3rooms,Upholstered,
HouseWatertuin,2362XBWarmond(Warmondbuitengebied-Oosteinde),€995permonth,79m²,2rooms,Furnished,
HouseDeWitteRaaflaan,2204BKNoordwijk(BuitengebiedNoordwijkNoord),"€1,385permonth",98m²,4rooms,Furnished,
ApartmentPrinsHendrikstraat,2518HMDenHaag(Zeeheldenkwartier),"€1,330permonth",65m²,2rooms,Upholstered,
HouseMondriaanstraat,9718MKGroningen(Schildersbuurt),"€1,495permonth",88m²,3rooms,Furnished,
ApartmentBurgemeesterDeMonchyplein,2585DGDenHaag(Archipelbuurt),"€3,750permonth",179m²,6rooms,Upholstered,
ApartmentRustenburgerstraat133III,1073EXAmsterdam(NieuwePijp),"€1,850permonth",46m²,3rooms,Upholstered,
ApartmentMauritsweg47b,3012JVRotterdam(Cool),€700permonth,30m²,1room,,1878
ApartmentAnjerhof,1431REAalsmeer(Stommeer),"€1,475permonth",58m²,3rooms,Furnished,
ApartmentGildepad,5076ANHaaren(HaarenHaaren),"€2,000permonth",150m²,4rooms,Furnished,
ApartmentPrinsengracht,1017JJAmsterdam(Grachtengordel-Zuid),"€2,500permonth",72m²,2rooms,Furnished,
HouseGrevingaheerd,9737SMGroningen(Beijum-West),€850permonth,81m²,3rooms,Furnished,
ApartmentNieuweGroenmarkt,2011TTHaarlem(Binnenstad),"€1,595permonth",95m²,2rooms,Furnished,
HouseAdrianastraat58,2225NZKatwijk(Midden),"€1,750permonth",98m²,5rooms,Furnished,
ApartmentPicushof,5613SGEindhoven(Lakerlopen),"€1,400permonth",60m²,2rooms,Furnished,
Apartment's-Gravelandseweg1063,3119XTSchiedam(Hollandiabuurt),"€1,750permonth",126m²,2rooms,Furnished,
RoomE.ThomassenàThuessinklaan,9713JWGroningen(Gorechtbuurt),Priceonrequest,14m²,2rooms,,
RoomMandjesstraat,8011RMZwolle(Binnenstad-Zuid),€700permonth,62m²,3rooms,Shell,
ApartmentMariniersweg,3011NDRotterdam(Stadsdriehoek),"€1,860permonth",101m²,3rooms,Upholstered,
RoomKorenstraat,7311LPApeldoorn(Binnenstad),€445permonth,18m²,1room,Upholstered,
ApartmentRubensstraat20C,3061ZXRotterdam(KralingenWest),"€1,600permonth",70m²,3rooms,Furnished,
StudioVleutenseweg,"3532HHUtrecht(NieuwEngeland,Th.a.Kempisplantsoenenomgeving)","€1,295permonth",20m²,1room,Furnished,
ApartmentEspoortstraat,7511CKEnschede(DeBothoven),"€1,025permonth",75m²,4rooms,Upholstered,
ApartmentJulianavanStolbergstraat7E,1723LBNoord-Scharwoude(Noord-Scharwoude),"€1,250permonth",69m²,3rooms,Upholstered,
ApartmentBordeslaan,5223MPDenBosch(Paleiskwartier),"€1,470permonth",110m²,3rooms,Furnished,
ApartmentGovertFlinckstraat2963,1073CHAmsterdam(OudePijp),"€2,250permonth",84m²,2rooms,Furnished,
ApartmentFransvanMierisstraat69II,1071RLAmsterdam(Museumkwartier),"€4,850permonth",187m²,5rooms,Upholstered,
ApartmentBarrierweg227,5622CNEindhoven(Kronehoef),"€1,895permonth",135m²,5rooms,Furnished,
ApartmentPelsRijckenstraat,6814DKArnhem(Burgemeesterswijk),"€1,300permonth",85m²,2rooms,Upholstered,
ApartmentRubensstraat,6717VEEde(DeHoef),€731permonth,40m²,2rooms,Shell,
ApartmentWillebrordusplein,3037TDRotterdam(Liskwartier),€875permonth,29m²,2rooms,Upholstered,
ApartmentAllardPiersonlaan80,2522MRDenHaag(Laakkwartier-Oost),"€1,100permonth",66m²,3rooms,,1933
ApartmentRijksstraatweg,2025DLHaarlem(Schrijversbuurt),"€1,400permonth",65m²,2rooms,,1959
ApartmentDeWitstraat43,2011DVHaarlem(Heiliglanden),"€1,450permonth",53m²,2rooms,Upholstered,
RoomLageNaarderweg1B,1217GMHilversum(Langgewenstbuurt),€625permonth,24m²,1room,Upholstered,
ApartmentMelodiestraat,2553VHDenHaag(KomLoosduinen),"€1,450permonth",83m²,3rooms,Upholstered,
ApartmentWilhelminaplein,5611HGEindhoven(Bergen),"€1,650permonth",65m²,3rooms,Furnished,
ApartmentBinnensingel,3134NBVlaardingen(Oostbuurt),"€1,395permonth",134m²,4rooms,Upholstered,
ApartmentParkstraat,6881JDVelp(Velp-Noordbovenspoorlijn),"€1,430permonth",90m²,3rooms,,2008
HouseGeuzenweg,1221BRHilversum(Geuzenbuurt),"€1,425permonth",86m²,3rooms,Furnished,
ApartmentWaalstraat185,7523REEnschede(Deppenbroek),€925permonth,71m²,4rooms,Shell,
ApartmentMgr.Aengenentlaan,2361GBWarmond(Kloosterland-Endepoel),"€1,318permonth",89m²,2rooms,Upholstered,
ApartmentVlierstraat68,5802CLVenray(Bomenbuurt),€960permonth,109m²,3rooms,Shell,
ApartmentHoofdweg,9681ADMidwolda(Midwolda),"€1,150permonth",70m²,2rooms,Furnished,
ApartmentHaagdijk,4811TTBreda(Schorsmolen),"€1,290permonth",66m²,2rooms,Upholstered,
ApartmentWilhelminasingel,6221BLMaastricht(Wyck),"€1,355permonth",41m²,2rooms,Furnished,
ApartmentBeijerlandsestraat23B,3074RARotterdam(Hillesluis),"€1,250permonth",104m²,4rooms,Upholstered,
ApartmentLaanvanRoosenDoorn,2514BCDenHaag(Willemspark),"€1,595permonth",98m²,3rooms,Furnished,
ApartmentLoosduinseweg,2571AVDenHaag(Valkenboskwartier),€950permonth,40m²,1room,Upholstered,
ApartmentZwarteweg,1412GDNaarden(Ministerpark),€739permonth,29m²,1room,Upholstered,
HouseGilzeweg,4854SGBavel(Bavel),"€1,995permonth",180m²,8rooms,Upholstered,
ApartmentHambeek78,6041NHRoermond(Roer-Zuid),€866permonth,75m²,3rooms,Upholstered,
HouseBoskleane,9243JABakkeveen(Bakkeveen-DeKampen),"€1,350permonth",140m²,6rooms,Furnished,
ApartmentZachariasJansestraat,1097CLAmsterdam(Frankendael),"€2,250permonth",90m²,3rooms,Upholstered,
ApartmentAkerkstraat31,9712BDGroningen(Binnenstad-Noord),"€1,150permonth",50m²,2rooms,,1901
ApartmentNieuweBoteringestraat23,9712PGGroningen(Hortusbuurt-Ebbingekwartier),"€1,350permonth",60m²,2rooms,,1935
ApartmentOrionstraat63,5632DAEindhoven(Eckart),"€1,295permonth",68m²,2rooms,Upholstered,
RoomHeerderweg305,6224LEMaastricht(Wyckerpoort),€256permonth,7m²,1room,Shell,
HouseRomerostraat,1069NPAmsterdam(MiddelveldscheAkerpolder),"€2,500permonth",112m²,6rooms,Furnished,
ApartmentHoofdweg,1058BCAmsterdam(WestindischeBuurt),"€3,000permonth",155m²,6rooms,Upholstered,
ApartmentGroteBickersstraat23H,1013KNAmsterdam(Haarlemmerbuurt),"€2,000permonth",62m²,2rooms,Furnished,
ApartmentPolanenstraat,1013VPAmsterdam(Spaarndammer-enZeeheldenbuurt),"€1,575permonth",33m²,2rooms,Upholsteredorfurnished,
ApartmentDeltalaan,7417VNDeventer(Deltabuurt),€795permonth,67m²,3rooms,Upholstered,
ApartmentMaryvanderSluisstraat510,1095MEAmsterdam(Zeeburgereiland/NieuweDiep),"€2,300permonth",83m²,3rooms,Furnished,
ApartmentHerenweg,3732CMDeBilt(DeBiltWest),"€1,500permonth",85m²,3rooms,Upholstered,
ApartmentPompenburg,3011AXRotterdam(Stadsdriehoek),€650permonth,70m²,3rooms,Shell,
ApartmentRobertBaeldestraat,3061THRotterdam(KralingenWest),"€1,395permonth",79m²,3rooms,Upholstered,
ApartmentOudeBoteringestraat,9712GGGroningen(Binnenstad-Noord),"€1,150permonth",80m²,2rooms,,2010
ApartmentWesteinde,2512HEDenHaag(Kortenbos),"€1,275permonth",53m²,1room,Upholstered,
StudioRoerstraat,2584TWDenHaag(OudScheveningen),"€1,200permonth",71m²,2rooms,Upholstered,
ApartmentColumbusstraat,2561ACDenHaag(Koningspleinenomgeving),€750permonth,30m²,1room,Upholstered,
ApartmentKoninginneweg143bov,1075CMAmsterdam(Willemspark),"€3,650permonth",138m²,5rooms,Furnished,
ApartmentBenvanMeerendonkstraat,1087LNAmsterdam(IJburgZuid),"€4,950permonth",240m²,5rooms,Furnished,
ApartmentWillebrordusstraat124B,3037TXRotterdam(Liskwartier),"€1,450permonth",52m²,2rooms,Upholstered,
ApartmentDamsterdiep27,9711SGGroningen(Binnenstad-Oost),"€1,595permonth",60m²,2rooms,Furnished,
RoomOudeRijn27K4,2312HBLeiden(Pancras-West),€741permonth,21m²,1room,Upholstered,
ApartmentKeesomstraat,2041XRZandvoort(NieuwNoord-wonen),"€1,450permonth",86m²,3rooms,,1971
HouseMeerkade1,1399PLMuiderberg(Noordpolder),"€4,200permonth",180m²,4rooms,Furnished,
ApartmentFrederikHendrikstraat21BS,3583VEUtrecht(Wilhelminaparkenomgeving),"€2,500permonth",115m²,3rooms,Furnished,
HouseStTrudostraat,5616GBEindhoven(Schouwbroek),"€2,250permonth",157m²,4rooms,Upholsteredorfurnished,
ApartmentPrometheusstraat,3054WDRotterdam(HillegersbergNoord),"€2,100permonth",104m²,3rooms,Furnished,
ApartmentC.H.Petersstraat,9714CGGroningen(Professorenbuurt),€760permonth,40m²,2rooms,Shell,
HouseWilkemaheerd,9736BNGroningen(Beijum-Oost),"€1,350permonth",139m²,5rooms,Furnished,
RoomOranjevrijstaatplein,5025HDTilburg(AfrikaanderbuurtMidden),€534permonth,21m²,2rooms,Upholstered,
Apartment1eHogeweg,3701HGZeist(Carré),"€1,240permonth",64m²,3rooms,Upholstered,
ApartmentOudwijk,3581TGUtrecht(Oudwijk),"€1,995permonth",120m²,3rooms,Upholstered,
ApartmentTwickelstraat37,2241XEWassenaar(GrootDeijleroordenTerWeer),"€1,225permonth",58m²,3rooms,Upholstered,
HouseAdriPiecklaan,3739LGHollandscheRading(HollandscheRadingKern),"€2,200permonth",110m²,5rooms,,1991-2000
StudioPrinsegracht,2512GDDenHaag(Zuidwal),€995permonth,40m²,1room,Upholstered,
HouseDilsenstraat16,1066KCAmsterdam(Sloter-/Riekerpolder),"€2,450permonth",140m²,5rooms,Upholstered,
ApartmentPaulKrugerplein,2571HTDenHaag(Transvaalkwartier-Midden),"€1,550permonth",77m²,4rooms,Upholstered,
ApartmentDeBinderij,1321ECAlmere(Literatuurwijk),"€1,930permonth",95m²,3rooms,Upholsteredorfurnished,
HouseDonkerslootstraat,3074WERotterdam(Hillesluis),"€1,995permonth",143m²,5rooms,Upholstered,
HouseAmsteldijkZuid78A,1184VEAmstelveen(NesaandeAmstel),"€5,950permonth",241m²,6rooms,Upholsteredorfurnished,
HouseTienwoningenweg,7312DKApeldoorn(Driehuizen),"€1,800permonth",112m²,5rooms,,
ApartmentGelkingestraat,9711NEGroningen(Binnenstad-Zuid),"€1,645permonth",160m²,6rooms,Furnished,
ApartmentTolstoistraat,1506RSZaandam(Russischebuurt),"€1,100permonth",30m²,2rooms,Upholstered,
ApartmentStationsstraat,5281GGBoxtel(Boxtel-Centrum),"€1,200permonth",56m²,3rooms,Upholstered,
ApartmentFranciscushof53,8801MVFraneker(FranekerBinnenstad),€615permonth,70m²,3rooms,Shell,
ApartmentSpaansgroenstraat30,1503MBZaandam(Hoornseveld),"€1,650permonth",80m²,3rooms,Upholstered,
ApartmentVechtstraat24,2515SRDenHaag(Rivierenbuurt-Noord),"€1,300permonth",83m²,3rooms,Upholstered,
ApartmentHelperWestsingel,9721BCGroningen(Helpman),"€1,150permonth",50m²,2rooms,,
HouseJanuaristraat,1335AHAlmere(Seizoenenbuurt),"€1,450permonth",91m²,4rooms,Upholstered,
ApartmentKamgarenplein,5046RETilburg(TextielbuurtOost),€850permonth,45m²,2rooms,Upholstered,
ApartmentLouisDavidsstraat15a,2042LSZandvoort(Centrum),"€1,495permonth",77m²,3rooms,Upholstered,
StudioBemuurdeWeerdO.Z.33,3514APUtrecht(Lauwerecht),"€1,500permonth",55m²,1room,Upholsteredorfurnished,
ApartmentBurgemeesterDeWithstraat8,3732EKDeBilt(DeBiltOost),"€1,250permonth",70m²,3rooms,Upholsteredorfurnished,
HouseMendelssohnstraat,3533XGUtrecht(OoginAl),"€1,995permonth",100m²,5rooms,Upholstered,
HouseSalesdreef,4904SWOosterhout(Bosgebied-Oosterhout),"€1,250permonth",98m²,4rooms,Furnished,
ApartmentSpinozastraat,1018HJAmsterdam(Weesperbuurt/Plantage),"€2,995permonth",140m²,5rooms,Furnished,
ApartmentGillisvanLedenberchstraat,1052TZAmsterdam(FrederikHendrikbuurt),"€2,250permonth",75m²,2rooms,Furnished,
ApartmentLijnbaansgracht,1016XAAmsterdam(Jordaan),"€2,700permonth",95m²,3rooms,Furnished,
HouseSolitudolaan,1096DSAmsterdam(Omval/Overamstel),"€3,975permonth",156m²,3rooms,Furnished,
StudioRoerdompstraat,1531XJWormer(Plaszoom),€830permonth,36m²,1room,Furnished,
ApartmentUnescostraat70A,6414NXHeerlen(Vrieheide),€627permonth,64m²,3rooms,,1998
ApartmentRomeinenplein15,6372ELLandgraaf(AchterdeHaesen),€707permonth,60m²,3rooms,Shell,
ApartmentZijdstraat63a,1431EBAalsmeer(Centrum),"€2,200permonth",174m²,7rooms,Upholsteredorfurnished,
